1,MC01,18/05/2025 15:54:17,26.499722543055967,62.566186250165245,1042.0649136242323
2,MC01,18/05/2025 15:54:17,22.642835775136735,65.6401026139065,1003.8853235256604
3,MC01,18/05/2025 15:54:17,21.833525645449313,68.92940157128507,1017.6151941576013
4,MC01,18/05/2025 15:54:17,29.099942906057525,54.657134283460664,1025.4683911725456
5,MC01,18/05/2025 15:54:17,21.844809810558804,52.2307282147193,1029.5192103150112
6,MC01,18/05/2025 15:54:17,28.170584696211673,60.326376709633436,1032.819496026376
7,MC01,18/05/2025 15:54:17,26.437021360826293,68.4552205251682,1003.2143598009354
8,MC01,18/05/2025 15:54:17,21.3238167882533,54.96961504074497,1042.374819819632
9,MC01,18/05/2025 15:54:17,23.522519985131495,58.75743776672205,1039.5320787075825
10,MC01,18/05/2025 15:54:17,24.25426297470365,64.54027831904921,1043.9656768420195
11,MC02,18/05/2025 15:54:17,23.69876651263453,51.39801421152363,1003.1207920217411
12,MC02,18/05/2025 15:54:17,23.053804636401914,58.771953442376514,1013.0268815980205
13,MC02,18/05/2025 15:54:17,20.141106570577502,65.00702064401862,1030.327542747172
14,MC02,18/05/2025 15:54:17,25.29197248542582,66.57363152868278,1021.3798880739004
15,MC02,18/05/2025 15:54:17,24.78559426908118,64.63005513131223,1006.6829826804652
16,MC02,18/05/2025 15:54:17,28.134483670871855,56.62665678322993,1021.5298948029346
17,MC02,18/05/2025 15:54:17,28.390837634623765,69.84693170361487,1007.7503787746786
18,MC02,18/05/2025 15:54:17,22.91121234367494,55.332017242248455,1019.807822074078
19,MC02,18/05/2025 15:54:17,20.860617218383048,59.678322515616514,1044.4352401099886
20,MC02,18/05/2025 15:54:17,25.63616412725454,60.80943136603761,1011.7891938041882
21,MC03,18/05/2025 15:54:17,26.08564876733448,61.40730160895984,1020.972752717183
22,MC03,18/05/2025 15:54:17,28.236272620008275,56.799907031486654,1016.7811620100707
23,MC03,18/05/2025 15:54:17,26.04874094459074,60.17240547417817,1037.873504179754
24,MC03,18/05/2025 15:54:17,20.985319235281715,61.74686346435682,1006.6789679161504
25,MC03,18/05/2025 15:54:17,24.77687111947568,69.5061865837396,1023.8659750220967
26,MC03,18/05/2025 15:54:17,23.65499889459141,62.14080055249479,1032.8902276952751
27,MC03,18/05/2025 15:54:17,28.37925596985931,67.1052294349041,1027.172707684189
28,MC03,18/05/2025 15:54:17,29.946890873732432,64.95964328596071,1045.3896917767431
29,MC03,18/05/2025 15:54:17,21.56397684625274,58.16883705333242,1012.7352829375741
30,MC03,18/05/2025 15:54:17,26.08535181569269,69.70957794077759,1042.2223709902087
31,MC04,18/05/2025 15:54:17,29.077513532595773,64.7160557041334,1044.7946242798168
32,MC04,18/05/2025 15:54:17,22.229408503375225,57.595191081601016,1010.1867870866735
33,MC04,18/05/2025 15:54:17,27.08079374570752,53.40393813458837,1013.664433953447
34,MC04,18/05/2025 15:54:17,22.26757949572396,63.58632961003843,1007.1137795007686
35,MC04,18/05/2025 15:54:17,20.8999619602469,67.48098398559704,1017.8276736112621
36,MC04,18/05/2025 15:54:17,29.22799631349355,69.90308508316076,1009.5650388279041
37,MC04,18/05/2025 15:54:17,22.426661218117594,67.51307669377566,1022.4531950170845
38,MC04,18/05/2025 15:54:17,26.070714279647817,68.44793903326212,1013.208024141759
39,MC04,18/05/2025 15:54:17,29.966581174848482,68.24696300096295,1038.9802673603433
40,MC04,18/05/2025 15:54:17,24.10198289529779,60.15120987828709,1035.2227939556146
41,MC05,18/05/2025 16:25:35,60.0,60.0,60.0
42,MC05,18/05/2025 15:58:27,60.0,60.0,60.0
43,MC05,18/05/2025 15:54:17,22.742027278720823,68.97111237477685,1045.416839378959
44,MC05,18/05/2025 15:54:17,22.002974839976876,61.50008881938634,1015.4069107760827
45,MC05,18/05/2025 15:54:17,22.181881141927725,58.59315955240906,1016.5305723430743
46,MC05,18/05/2025 15:54:17,20.049665052032225,58.55459707704667,1002.0478848567501
47,MC05,18/05/2025 15:54:17,20.451551295066253,58.82791918277104,1036.0807773708657
48,MC05,18/05/2025 15:54:17,23.825886459416864,66.24737641279853,1046.9938646238481
49,MC05,18/05/2025 15:54:17,25.786363843014207,68.09057762816533,1001.8419531361875
50,MC05,18/05/2025 15:54:17,25.651153042960058,50.25077259393186,1031.2024441997003
51,MC06,18/05/2025 15:54:17,27.290036498639402,69.62266475235147,1041.7910828862935
52,MC06,18/05/2025 15:54:17,28.3495682555117,66.62404263299263,1003.1743902683279
53,MC06,18/05/2025 15:54:17,24.004044613683426,63.43482682320176,1042.2780671407788
54,MC06,18/05/2025 15:54:17,29.019193924207134,66.96301296025946,1022.2817174711722
55,MC06,18/05/2025 15:54:17,26.292253273904493,65.50022479073415,1038.229615202624
56,MC06,18/05/2025 15:54:17,25.06531031166724,61.968288667561495,1032.798476226713
57,MC06,18/05/2025 15:54:17,22.7079577613949,65.05735194069635,1037.00134017836
58,MC06,18/05/2025 15:54:17,28.17426562241482,50.223271713992645,1040.5485802284174
59,MC06,18/05/2025 15:54:17,27.679700656405974,52.86414873212587,1009.953398072738
60,MC06,18/05/2025 15:54:17,23.360640418655862,59.6227803404728,1041.3144983225236
61,MC07,18/05/2025 15:54:17,28.675634977047324,66.98012120598894,1044.0465466920787
62,MC07,18/05/2025 15:54:17,22.347265914969473,64.78055557071932,1000.8023719583773
63,MC07,18/05/2025 15:54:17,28.88417131903109,67.22172969378325,1033.7715209272158
64,MC07,18/05/2025 15:54:17,23.0324791515326,61.29530820252799,1021.800709686405
65,MC07,18/05/2025 15:54:17,25.000324120443675,59.85813443982765,1029.161762422344
66,MC07,18/05/2025 15:54:17,24.827914273931185,51.83339221475122,1031.8124657852693
67,MC07,18/05/2025 15:54:17,23.270435797970805,66.34652924430435,1002.2187514804286
68,MC07,18/05/2025 15:54:17,26.34784902638745,57.89252314649809,1037.8392880601368
69,MC07,18/05/2025 15:54:17,28.579472393251365,65.8432414857365,1024.1147588649915
70,MC07,18/05/2025 15:54:17,20.901206856617584,61.58345051868054,1017.9506947975435
71,MC08,18/05/2025 15:54:17,25.84021545930065,53.70063307481814,1002.4380553255951
72,MC08,18/05/2025 15:54:17,23.05198135876822,53.980914358902844,1047.9225490962517
73,MC08,18/05/2025 15:54:17,24.256583252200034,55.940041572812994,1038.5124115393432
74,MC08,18/05/2025 15:54:17,28.21414757867845,59.16488554654718,1006.5647814441686
75,MC08,18/05/2025 15:54:17,28.89687198585972,52.48466809775911,1002.5517952255315
76,MC08,18/05/2025 15:54:17,26.842803893212892,68.04874372087049,1003.7079488833867
77,MC08,18/05/2025 15:54:17,20.358578791911714,65.38793074590382,1020.7919737992004
78,MC08,18/05/2025 15:54:17,25.75287163683367,63.960997332445565,1008.3556634674197
79,MC08,18/05/2025 15:54:17,28.785014264861353,68.98440861444931,1026.55646437453
80,MC08,18/05/2025 15:54:17,24.887426910653833,66.63716960045662,1001.752891438671
81,MC09,18/05/2025 15:54:17,28.9743039663717,59.34162182088491,1032.8419403619343
82,MC09,18/05/2025 15:54:17,27.385665947962213,65.15183915410786,1036.4297948071896
83,MC09,18/05/2025 15:54:17,26.39147959093841,64.05857819502145,1019.9183745510659
84,MC09,18/05/2025 15:54:17,20.950397550228853,69.17832774366933,1020.362347930275
85,MC09,18/05/2025 15:54:17,21.360832577480373,69.73577459309794,1038.6965178010082
86,MC09,18/05/2025 15:54:17,26.640281487526998,56.04342734102652,1027.793201806479
87,MC09,18/05/2025 15:54:17,29.103922469023534,53.66322791532545,1021.3778150142278
88,MC09,18/05/2025 15:54:17,27.6351212711203,66.0226739621792,1029.8717341690488
89,MC09,18/05/2025 15:54:17,24.342750020239347,64.70762105234519,1010.9215596053295
90,MC09,18/05/2025 15:54:17,21.03432693351591,66.31124778948202,1018.8372975944346
91,MC010,18/05/2025 15:54:17,20.370501816537068,63.23386443722575,1011.9867645944602
92,MC010,18/05/2025 15:54:17,24.108996110590624,64.6574122667042,1026.0644514734122
93,MC010,18/05/2025 15:54:17,27.485599403315057,64.31478077832352,1028.6711618809686
94,MC010,18/05/2025 15:54:17,26.86541794112773,64.74777959893794,1003.8371150404238
95,MC010,18/05/2025 15:54:17,24.88892582712419,66.54726690751686,1010.1103209047894
96,MC010,18/05/2025 15:54:17,22.489446122555805,58.51237890193095,1002.4879435639994
97,MC010,18/05/2025 15:54:17,23.1781956957551,60.523721065066,1028.942932985488
98,MC010,18/05/2025 15:54:17,28.893151308854574,55.435788331582636,1042.6408899740752
99,MC010,18/05/2025 15:54:17,22.77538109870815,67.36073356353174,1021.0145831103048
100,MC010,18/05/2025 15:54:17,28.81217823608106,59.01926988307924,1048.184071350007
11,MC011,18/05/2025 15:55:55,25.0,60.0,1010.0
12,MC011,18/05/2025 15:55:55,22.0,55.0,1005.0
13,MC011,18/05/2025 15:55:55,23.0,65.0,1015.0
14,MC011,18/05/2025 15:55:55,24.0,70.0,1020.0
15,MC011,18/05/2025 15:55:55,26.0,75.0,1025.0
